Date,Close,Adj Close
2017-01-03,36.77,31.679752
2017-01-04,37.220001,32.067448
2017-01-05,37.549999,32.351772
2017-01-06,37.400002,32.222534
2017-01-09,37.310001,32.144997
2017-01-10,37.349998,32.179459
2017-01-11,37.610001,32.403454
2017-01-12,37.639999,32.429314
2017-01-13,37.779999,32.549931
2017-01-17,37.68,32.463772
2017-01-18,37.509998,32.31731
2017-01-19,37.439999,32.257
2017-01-20,37.619999,32.412079
2017-01-23,37.700001,32.481003
2017-01-24,37.860001,32.618855
2017-01-25,38.23,32.937634
2017-01-26,38.110001,32.834259
2017-01-27,38.02,32.75671
2017-01-30,37.75,32.524086
2017-01-31,37.880001,32.636082
2017-02-01,38.009998,32.748085
2017-02-02,38.07,32.799789
2017-02-03,38.23,32.937634
2017-02-06,37.950001,32.696404
2017-02-07,37.919998,32.670544
2017-02-08,37.98,32.722248
2017-02-09,38.119999,32.842861
2017-02-10,38.259998,32.963478
2017-02-13,38.400002,33.084103
2017-02-14,38.380001,33.066872
2017-02-15,38.52,33.187492
2017-02-16,38.599998,33.256409
2017-02-17,38.470001,33.144409
2017-02-21,38.639999,33.290882
2017-02-22,38.610001,33.265038
2017-02-23,38.68,33.325348
2017-02-24,38.349998,33.041019
2017-02-27,38.369999,33.058258
2017-02-28,38.279999,32.980713
2017-03-01,38.650002,33.2995
2017-03-02,38.41,33.09272
2017-03-03,38.599998,33.256409
2017-03-06,38.470001,33.144409
2017-03-07,38.369999,33.058258
2017-03-08,38.169998,32.885937
2017-03-09,38.330002,33.023792
2017-03-10,38.630001,33.282261
2017-03-13,38.810001,33.43734
2017-03-14,38.52,33.187492
2017-03-15,39.119999,33.704426
2017-03-16,39.279999,33.842278
2017-03-17,39.34,33.893974
2017-03-20,39.32,33.876732
2017-03-21,39.09,33.678581
2017-03-22,39.139999,33.721664
2017-03-23,39.25,33.816433
2017-03-24,39.200001,33.90292
2017-03-27,39.290001,33.980759
2017-03-28,39.470001,34.136436
2017-03-29,39.509998,34.171032
2017-03-30,39.360001,34.041294
2017-03-31,39.299999,33.98941
2017-04-03,39.259998,33.954815
2017-04-04,39.240002,33.937515
2017-04-05,39.029999,33.75589
2017-04-06,39.060001,33.781834
2017-04-07,39.009998,33.73859
2017-04-10,39.009998,33.73859
2017-04-11,39.169998,33.876976
2017-04-12,39.139999,33.851025
2017-04-13,38.889999,33.634815
2017-04-17,39.209999,33.911564
2017-04-18,38.98,33.71265
2017-04-19,38.799999,33.556973
2017-04-20,39.150002,33.859676
