Date,Close,Adj Close
2020-01-01,1.004079,1.004079
2020-01-02,1.005017,1.005017
2020-01-03,1.005273,1.005273
2020-01-04,1.009466,1.009466
2020-01-05,1.008497,1.008497
2020-01-06,1.003119,1.003119
2020-01-07,0.9995,0.9995
2020-01-08,1.004603,1.004603
2020-01-09,1.007031,1.007031
2020-01-10,1.000822,1.000822
2020-01-11,1.002529,1.002529
2020-01-12,1.004318,1.004318
2020-01-13,1.004319,1.004319
2020-01-14,1.002371,1.002371
2020-01-15,1.001165,1.001165
2020-01-16,1.002668,1.002668
2020-01-17,1.004523,1.004523
2020-01-18,1.00532,1.00532
2020-01-19,0.99729,0.99729
2020-01-20,1.000803,1.000803
2020-01-21,1.002642,1.002642
2020-01-22,1.001615,1.001615
2020-01-23,1.000879,1.000879
2020-01-24,1.002793,1.002793
2020-01-25,1.002035,1.002035
2020-01-26,1.012184,1.012184
2020-01-27,1.019121,1.019121
2020-01-28,1.024196,1.024196
2020-01-29,1.025096,1.025096
2020-01-30,1.044029,1.044029
2020-01-31,1.028374,1.028374
2020-02-01,1.027546,1.027546
2020-02-02,1.02821,1.02821
2020-02-03,1.026434,1.026434
2020-02-04,1.024436,1.024436
2020-02-05,1.031869,1.031869
2020-02-06,1.024657,1.024657
2020-02-07,1.016931,1.016931
2020-02-08,1.019542,1.019542
2020-02-09,1.024578,1.024578
2020-02-10,1.018856,1.018856
2020-02-11,1.014909,1.014909
2020-02-12,1.033137,1.033137
2020-02-13,1.019116,1.019116
2020-02-14,1.016723,1.016723
2020-02-15,1.011255,1.011255
2020-02-16,1.009634,1.009634
2020-02-17,1.011898,1.011898
2020-02-18,1.021221,1.021221
2020-02-19,1.007414,1.007414
2020-02-20,1.009512,1.009512
2020-02-21,1.011225,1.011225
2020-02-22,0.999922,0.999922
2020-02-23,0.997281,0.997281
2020-02-24,0.999537,0.999537
2020-02-25,1.000338,1.000338
2020-02-26,1.002998,1.002998
2020-02-27,1.000619,1.000619
2020-02-28,0.992981,0.992981
2020-02-29,1.004586,1.004586
2020-03-01,1.001161,1.001161
2020-03-02,0.994211,0.994211
2020-03-03,1.00281,1.00281
2020-03-04,1.000453,1.000453
2020-03-05,1.004377,1.004377
2020-03-06,0.997434,0.997434
2020-03-07,1.000412,1.000412
2020-03-08,1.007404,1.007404
2020-03-09,1.001111,1.001111
2020-03-10,1.001519,1.001519
2020-03-11,0.997317,0.997317
2020-03-12,1.040553,1.040553
2020-03-13,1.002522,1.002522
2020-03-14,1.000497,1.000497
2020-03-15,1.003144,1.003144
2020-03-16,0.998603,0.998603
2020-03-17,0.970238,0.970238
2020-03-18,0.970124,0.970124
2020-03-19,1.002104,1.002104
2020-03-20,0.996585,0.996585
2020-03-21,1.000914,1.000914
2020-03-22,0.995936,0.995936
2020-03-23,0.991021,0.991021
2020-03-24,0.995982,0.995982
2020-03-25,0.997522,0.997522
2020-03-26,0.994056,0.994056
2020-03-27,1.012164,1.012164
2020-03-28,0.996872,0.996872
2020-03-29,0.978038,0.978038
2020-03-30,1.005466,1.005466
2020-03-31,1.001334,1.001334
2020-04-01,0.995747,0.995747
2020-04-02,0.999603,0.999603
2020-04-03,1.000666,1.000666
2020-04-04,1.001581,1.001581
2020-04-05,1.001514,1.001514
2020-04-06,0.996729,0.996729
2020-04-07,0.996328,0.996328
2020-04-08,0.995846,0.995846
2020-04-09,1.001512,1.001512
2020-04-10,0.998971,0.998971
2020-04-11,0.995007,0.995007
2020-04-12,1.004065,1.004065
2020-04-13,0.998423,0.998423
2020-04-14,0.995927,0.995927
2020-04-15,0.999661,0.999661
2020-04-16,1.001097,1.001097
2020-04-17,1.005643,1.005643
2020-04-18,0.999885,0.999885
2020-04-19,1.006058,1.006058
2020-04-20,1.002189,1.002189
2020-04-21,1.002433,1.002433
2020-04-22,1.000529,1.000529
2020-04-23,0.993808,0.993808
2020-04-24,1.006198,1.006198
2020-04-25,1.003966,1.003966
2020-04-26,0.998956,0.998956
2020-04-27,1.002315,1.002315
2020-04-28,1.004224,1.004224
2020-04-29,1.005151,1.005151
2020-04-30,1.001821,1.001821
2020-05-01,1.00492,1.00492
2020-05-02,1.002509,1.002509
2020-05-03,0.999296,0.999296
2020-05-04,1.002652,1.002652
2020-05-05,0.999119,0.999119
2020-05-06,1.008073,1.008073
2020-05-07,1.000924,1.000924
2020-05-08,1.003993,1.003993
2020-05-09,1.002113,1.002113
