Date,Close,Adj Close
2020-01-01,0.999836,0.999836
2020-01-02,1.001565,1.001565
2020-01-03,1.004192,1.004192
2020-01-04,1.007472,1.007472
2020-01-05,1.006197,1.006197
2020-01-06,1.002903,1.002903
2020-01-07,1.001723,1.001723
2020-01-08,1.004253,1.004253
2020-01-09,1.006573,1.006573
2020-01-10,1.001462,1.001462
2020-01-11,1.000091,1.000091
2020-01-12,1.002478,1.002478
2020-01-13,1.003347,1.003347
2020-01-14,1.001821,1.001821
2020-01-15,0.999656,0.999656
2020-01-16,0.999231,0.999231
2020-01-17,1.002879,1.002879
2020-01-18,1.002741,1.002741
2020-01-19,0.998535,0.998535
2020-01-20,1.000688,1.000688
2020-01-21,1.001418,1.001418
2020-01-22,1.000595,1.000595
2020-01-23,0.998409,0.998409
2020-01-24,1.00297,1.00297
2020-01-25,1.002113,1.002113
2020-01-26,1.000504,1.000504
2020-01-27,1.0019,1.0019
2020-01-28,1.00076,1.00076
2020-01-29,1.002296,1.002296
2020-01-30,1.001452,1.001452
2020-01-31,1.000648,1.000648
2020-02-01,1.001216,1.001216
2020-02-02,1.000544,1.000544
2020-02-03,0.998913,0.998913
2020-02-04,1.001745,1.001745
2020-02-05,1.002838,1.002838
2020-02-06,0.997216,0.997216
2020-02-07,0.997751,0.997751
2020-02-08,0.999534,0.999534
2020-02-09,1.001473,1.001473
2020-02-10,1.00064,1.00064
2020-02-11,0.998423,0.998423
2020-02-12,1.002559,1.002559
2020-02-13,0.998579,0.998579
2020-02-14,1.000114,1.000114
2020-02-15,0.999128,0.999128
2020-02-16,0.999272,0.999272
2020-02-17,0.998474,0.998474
2020-02-18,1.000759,1.000759
2020-02-19,1.001324,1.001324
2020-02-20,1.002594,1.002594
2020-02-21,1.003138,1.003138
2020-02-22,1.001829,1.001829
2020-02-23,0.998017,0.998017
2020-02-24,0.9988,0.9988
2020-02-25,1.001454,1.001454
2020-02-26,1.002742,1.002742
2020-02-27,0.998413,0.998413
2020-02-28,0.997089,0.997089
2020-02-29,1.006368,1.006368
2020-03-01,1.000498,1.000498
2020-03-02,0.995,0.995
2020-03-03,1.002497,1.002497
2020-03-04,1.000622,1.000622
2020-03-05,1.002522,1.002522
2020-03-06,0.99843,0.99843
2020-03-07,1.000182,1.000182
2020-03-08,1.009775,1.009775
2020-03-09,0.999048,0.999048
2020-03-10,1.001721,1.001721
2020-03-11,0.998806,0.998806
2020-03-12,1.053585,1.053585
2020-03-13,0.999629,0.999629
2020-03-14,1.001621,1.001621
2020-03-15,1.001987,1.001987
2020-03-16,0.997004,0.997004
2020-03-17,0.976145,0.976145
2020-03-18,0.974248,0.974248
2020-03-19,1.003193,1.003193
2020-03-20,0.997556,0.997556
2020-03-21,1.00095,1.00095
2020-03-22,0.999032,0.999032
2020-03-23,0.996812,0.996812
2020-03-24,1.000473,1.000473
2020-03-25,0.998594,0.998594
2020-03-26,0.998483,0.998483
2020-03-27,1.013318,1.013318
2020-03-28,0.999704,0.999704
2020-03-29,1.001963,1.001963
2020-03-30,1.006534,1.006534
2020-03-31,1.003027,1.003027
2020-04-01,1.004746,1.004746
2020-04-02,1.000717,1.000717
2020-04-03,1.001712,1.001712
2020-04-04,1.004113,1.004113
2020-04-05,1.00285,1.00285
