Date,Close,Adj Close
2020-01-01,0.192667,0.192667
2020-01-02,0.188043,0.188043
2020-01-03,0.193521,0.193521
2020-01-04,0.194355,0.194355
2020-01-05,0.195537,0.195537
2020-01-06,0.22151,0.22151
2020-01-07,0.213917,0.213917
2020-01-08,0.209026,0.209026
2020-01-09,0.204899,0.204899
2020-01-10,0.212306,0.212306
2020-01-11,0.211851,0.211851
2020-01-12,0.215633,0.215633
2020-01-13,0.212617,0.212617
2020-01-14,0.234687,0.234687
2020-01-15,0.232895,0.232895
2020-01-16,0.228574,0.228574
2020-01-17,0.238776,0.238776
2020-01-18,0.243286,0.243286
2020-01-19,0.235585,0.235585
2020-01-20,0.233296,0.233296
2020-01-21,0.237166,0.237166
2020-01-22,0.236056,0.236056
2020-01-23,0.226104,0.226104
2020-01-24,0.223041,0.223041
2020-01-25,0.220427,0.220427
2020-01-26,0.230686,0.230686
2020-01-27,0.231222,0.231222
2020-01-28,0.238488,0.238488
2020-01-29,0.23573,0.23573
2020-01-30,0.243642,0.243642
2020-01-31,0.239233,0.239233
2020-02-01,0.241455,0.241455
2020-02-02,0.250734,0.250734
2020-02-03,0.254627,0.254627
2020-02-04,0.266808,0.266808
2020-02-05,0.277468,0.277468
2020-02-06,0.282214,0.282214
2020-02-07,0.279284,0.279284
2020-02-08,0.277243,0.277243
2020-02-09,0.282457,0.282457
2020-02-10,0.27408,0.27408
2020-02-11,0.280141,0.280141
2020-02-12,0.304393,0.304393
2020-02-13,0.326706,0.326706
2020-02-14,0.334822,0.334822
2020-02-15,0.306236,0.306236
2020-02-16,0.295034,0.295034
2020-02-17,0.286572,0.286572
2020-02-18,0.297913,0.297913
2020-02-19,0.277602,0.277602
2020-02-20,0.272396,0.272396
2020-02-21,0.274938,0.274938
2020-02-22,0.275901,0.275901
2020-02-23,0.282711,0.282711
2020-02-24,0.270627,0.270627
2020-02-25,0.253412,0.253412
2020-02-26,0.230851,0.230851
2020-02-27,0.237116,0.237116
2020-02-28,0.236296,0.236296
2020-02-29,0.231193,0.231193
2020-03-01,0.228846,0.228846
2020-03-02,0.238747,0.238747
2020-03-03,0.234381,0.234381
2020-03-04,0.23453,0.23453
2020-03-05,0.239582,0.239582
2020-03-06,0.244088,0.244088
2020-03-07,0.237071,0.237071
2020-03-08,0.206904,0.206904
2020-03-09,0.209181,0.209181
2020-03-10,0.212235,0.212235
2020-03-11,0.208096,0.208096
2020-03-12,0.139635,0.139635
2020-03-13,0.159352,0.159352
2020-03-14,0.147292,0.147292
2020-03-15,0.153902,0.153902
2020-03-16,0.141063,0.141063
2020-03-17,0.144524,0.144524
2020-03-18,0.1431,0.1431
2020-03-19,0.165037,0.165037
2020-03-20,0.156868,0.156868
2020-03-21,0.158179,0.158179
2020-03-22,0.150214,0.150214
2020-03-23,0.157419,0.157419
2020-03-24,0.162255,0.162255
2020-03-25,0.161633,0.161633
2020-03-26,0.175019,0.175019
2020-03-27,0.176195,0.176195
2020-03-28,0.175783,0.175783
2020-03-29,0.163829,0.163829
2020-03-30,0.172171,0.172171
2020-03-31,0.174563,0.174563
2020-04-01,0.175323,0.175323
2020-04-02,0.17864,0.17864
2020-04-03,0.179467,0.179467
2020-04-04,0.181732,0.181732
2020-04-05,0.179406,0.179406
2020-04-06,0.195506,0.195506
2020-04-07,0.192093,0.192093
2020-04-08,0.200869,0.200869
2020-04-09,0.198257,0.198257
2020-04-10,0.187464,0.187464
2020-04-11,0.188063,0.188063
2020-04-12,0.190135,0.190135
2020-04-13,0.187732,0.187732
2020-04-14,0.185335,0.185335
2020-04-15,0.18127,0.18127
2020-04-16,0.190104,0.190104
2020-04-17,0.190202,0.190202
2020-04-18,0.194925,0.194925
2020-04-19,0.190859,0.190859
2020-04-20,0.18349,0.18349
2020-04-21,0.184328,0.184328
2020-04-22,0.18797,0.18797
2020-04-23,0.191711,0.191711
2020-04-24,0.193665,0.193665
2020-04-25,0.195054,0.195054
2020-04-26,0.196805,0.196805
2020-04-27,0.197978,0.197978
2020-04-28,0.215484,0.215484
2020-04-29,0.227432,0.227432
2020-04-30,0.212761,0.212761
2020-05-01,0.219248,0.219248
2020-05-02,0.223914,0.223914
2020-05-03,0.219414,0.219414
2020-05-04,0.218963,0.218963
2020-05-05,0.216463,0.216463
2020-05-06,0.21521,0.21521
2020-05-07,0.218917,0.218917
2020-05-08,0.219827,0.219827
2020-05-09,0.216902,0.216902
2020-05-10,0.198176,0.198176
2020-05-11,0.194064,0.194064
2020-05-12,0.197637,0.197637
2020-05-13,0.20148,0.20148
2020-05-14,0.203129,0.203129
2020-05-15,0.198911,0.198911
2020-05-16,0.200032,0.200032
2020-05-17,0.201255,0.201255
2020-05-18,0.205176,0.205176
2020-05-19,0.204028,0.204028
2020-05-20,0.201707,0.201707
2020-05-21,0.195509,0.195509
2020-05-22,0.200343,0.200343
2020-05-23,0.198856,0.198856
2020-05-24,0.195431,0.195431
2020-05-25,0.197327,0.197327
2020-05-26,0.193975,0.193975
2020-05-27,0.197857,0.197857
2020-05-28,0.200595,0.200595
2020-05-29,0.198348,0.198348
2020-05-30,0.20622,0.20622
2020-05-31,0.202906,0.202906
2020-06-01,0.210249,0.210249
2020-06-02,0.202764,0.202764
2020-06-03,0.203663,0.203663
2020-06-04,0.204982,0.204982
2020-06-05,0.204092,0.204092
2020-06-06,0.203142,0.203142
2020-06-07,0.203449,0.203449
2020-06-08,0.203771,0.203771
2020-06-09,0.202013,0.202013
2020-06-10,0.202938,0.202938
2020-06-11,0.19018,0.19018
2020-06-12,0.193943,0.193943
2020-06-13,0.193106,0.193106
2020-06-14,0.191617,0.191617
2020-06-15,0.193074,0.193074
2020-06-16,0.191307,0.191307
2020-06-17,0.193443,0.193443
2020-06-18,0.190957,0.190957
2020-06-19,0.18679,0.18679
2020-06-20,0.1885,0.1885
2020-06-21,0.18561,0.18561
2020-06-22,0.189272,0.189272
2020-06-23,0.18868,0.18868
2020-06-24,0.184272,0.184272
2020-06-25,0.18357,0.18357
2020-06-26,0.182671,0.182671
2020-06-27,0.176851,0.176851
2020-06-28,0.177692,0.177692
2020-06-29,0.177959,0.177959
2020-06-30,0.17587,0.17587
2020-07-01,0.176976,0.176976
2020-07-02,0.177244,0.177244
2020-07-03,0.176336,0.176336
2020-07-04,0.177984,0.177984
2020-07-05,0.177017,0.177017
2020-07-06,0.188567,0.188567
2020-07-07,0.184787,0.184787
2020-07-08,0.204692,0.204692
2020-07-09,0.20291,0.20291
2020-07-10,0.198652,0.198652
2020-07-11,0.201197,0.201197
2020-07-12,0.200538,0.200538
2020-07-13,0.198575,0.198575
2020-07-14,0.198809,0.198809
2020-07-15,0.197111,0.197111
2020-07-16,0.194048,0.194048
2020-07-17,0.194281,0.194281
2020-07-18,0.199341,0.199341
2020-07-19,0.199135,0.199135
2020-07-20,0.195065,0.195065
2020-07-21,0.198988,0.198988
2020-07-22,0.203342,0.203342
2020-07-23,0.207578,0.207578
2020-07-24,0.204049,0.204049
2020-07-25,0.214102,0.214102
2020-07-26,0.214982,0.214982
2020-07-27,0.223672,0.223672
2020-07-28,0.230277,0.230277
2020-07-29,0.243099,0.243099
2020-07-30,0.244522,0.244522
2020-07-31,0.258904,0.258904
2020-08-01,0.289529,0.289529
2020-08-02,0.287062,0.287062
2020-08-03,0.30994,0.30994
2020-08-04,0.300493,0.300493
2020-08-05,0.303311,0.303311
2020-08-06,0.303584,0.303584
2020-08-07,0.294664,0.294664
2020-08-08,0.294022,0.294022
2020-08-09,0.288653,0.288653
2020-08-10,0.294659,0.294659
2020-08-11,0.284449,0.284449
2020-08-12,0.28493,0.28493
2020-08-13,0.297807,0.297807
2020-08-14,0.300371,0.300371
2020-08-15,0.299661,0.299661
2020-08-16,0.303492,0.303492
2020-08-17,0.314767,0.314767
2020-08-18,0.303307,0.303307
2020-08-19,0.290246,0.290246
2020-08-20,0.292573,0.292573
2020-08-21,0.280682,0.280682
2020-08-22,0.286546,0.286546
2020-08-23,0.285386,0.285386
2020-08-24,0.289215,0.289215
2020-08-25,0.277927,0.277927
2020-08-26,0.277491,0.277491
2020-08-27,0.264511,0.264511
2020-08-28,0.272046,0.272046
2020-08-29,0.274497,0.274497
2020-08-30,0.283034,0.283034
2020-08-31,0.281766,0.281766
2020-09-01,0.295696,0.295696
2020-09-02,0.276461,0.276461
2020-09-03,0.24658,0.24658
2020-09-04,0.255883,0.255883
2020-09-05,0.237692,0.237692
2020-09-06,0.240731,0.240731
2020-09-07,0.242174,0.242174
2020-09-08,0.236753,0.236753
2020-09-09,0.239609,0.239609
2020-09-10,0.24353,0.24353
2020-09-11,0.243292,0.243292
2020-09-12,0.247814,0.247814
2020-09-13,0.241801,0.241801
2020-09-14,0.246327,0.246327
2020-09-15,0.24385,0.24385
2020-09-16,0.247847,0.247847
2020-09-17,0.252194,0.252194
2020-09-18,0.250707,0.250707
2020-09-19,0.251716,0.251716
2020-09-20,0.246743,0.246743
2020-09-21,0.232138,0.232138
2020-09-22,0.233417,0.233417
2020-09-23,0.221221,0.221221
2020-09-24,0.232905,0.232905
2020-09-25,0.241922,0.241922
2020-09-26,0.24216,0.24216
2020-09-27,0.242755,0.242755
2020-09-28,0.241862,0.241862
2020-09-29,0.243177,0.243177
2020-09-30,0.241784,0.241784
2020-10-01,0.238249,0.238249
2020-10-02,0.234117,0.234117
2020-10-03,0.232938,0.232938
2020-10-04,0.247685,0.247685
2020-10-05,0.250816,0.250816
2020-10-06,0.245341,0.245341
2020-10-07,0.248539,0.248539
2020-10-08,0.251454,0.251454
2020-10-09,0.253491,0.253491
2020-10-10,0.25429,0.25429
2020-10-11,0.255719,0.255719
2020-10-12,0.256446,0.256446
2020-10-13,0.256323,0.256323
2020-10-14,0.249448,0.249448
2020-10-15,0.24594,0.24594
2020-10-16,0.240443,0.240443
2020-10-17,0.240931,0.240931
2020-10-18,0.242225,0.242225
2020-10-19,0.245964,0.245964
2020-10-20,0.243573,0.243573
2020-10-21,0.251615,0.251615
2020-10-22,0.256807,0.256807
2020-10-23,0.254879,0.254879
2020-10-24,0.256431,0.256431
2020-10-25,0.253213,0.253213
2020-10-26,0.248688,0.248688
2020-10-27,0.252899,0.252899
2020-10-28,0.245865,0.245865
2020-10-29,0.242295,0.242295
2020-10-30,0.239184,0.239184
2020-10-31,0.239744,0.239744
2020-11-01,0.239797,0.239797
2020-11-02,0.235421,0.235421
2020-11-03,0.23951,0.23951
2020-11-04,0.237793,0.237793
2020-11-05,0.245776,0.245776
2020-11-06,0.258445,0.258445
2020-11-07,0.249582,0.249582
2020-11-08,0.253939,0.253939
2020-11-09,0.250748,0.250748
2020-11-10,0.253911,0.253911
2020-11-11,0.256259,0.256259
2020-11-12,0.254903,0.254903
2020-11-13,0.265191,0.265191
2020-11-14,0.268342,0.268342
2020-11-15,0.269642,0.269642
2020-11-16,0.28552,0.28552
2020-11-17,0.302408,0.302408
2020-11-18,0.294222,0.294222
2020-11-19,0.303766,0.303766
2020-11-20,0.328068,0.328068
2020-11-21,0.458344,0.458344
2020-11-22,0.4437,0.4437
2020-11-23,0.61398,0.61398
2020-11-24,0.692103,0.692103
2020-11-25,0.635483,0.635483
2020-11-26,0.533019,0.533019
2020-11-27,0.559268,0.559268
2020-11-28,0.625622,0.625622
2020-11-29,0.606246,0.606246
2020-11-30,0.664337,0.664337
2020-12-01,0.612923,0.612923
2020-12-02,0.629893,0.629893
2020-12-03,0.631483,0.631483
2020-12-04,0.557262,0.557262
2020-12-05,0.584421,0.584421
2020-12-06,0.619851,0.619851
2020-12-07,0.608934,0.608934
2020-12-08,0.558836,0.558836
2020-12-09,0.58359,0.58359
2020-12-10,0.572954,0.572954
2020-12-11,0.546483,0.546483
2020-12-12,0.506401,0.506401
2020-12-13,0.511464,0.511464
2020-12-14,0.497712,0.497712
2020-12-15,0.46971,0.46971
2020-12-16,0.568628,0.568628
2020-12-17,0.576677,0.576677
2020-12-18,0.58428,0.58428
2020-12-19,0.579163,0.579163
2020-12-20,0.556058,0.556058
2020-12-21,0.516944,0.516944
2020-12-22,0.448448,0.448448
2020-12-23,0.258602,0.258602
2020-12-24,0.337819,0.337819
2020-12-25,0.318091,0.318091
2020-12-26,0.294713,0.294713
2020-12-27,0.283039,0.283039
2020-12-28,0.247958,0.247958
2020-12-29,0.220962,0.220962
2020-12-30,0.211828,0.211828
2020-12-31,0.219846,0.219846
2021-01-01,0.237444,0.237444
2021-01-02,0.221655,0.221655
2021-01-03,0.225848,0.225848
2021-01-04,0.236677,0.236677
2021-01-05,0.22675,0.22675
2021-01-06,0.250895,0.250895
2021-01-07,0.326002,0.326002
2021-01-08,0.32323,0.32323
2021-01-09,0.326916,0.326916
2021-01-10,0.318336,0.318336
2021-01-11,0.288905,0.288905
2021-01-12,0.292123,0.292123
2021-01-13,0.30558,0.30558
2021-01-14,0.295438,0.295438
2021-01-15,0.280406,0.280406
2021-01-16,0.280188,0.280188
2021-01-17,0.277384,0.277384
2021-01-18,0.284769,0.284769
2021-01-19,0.294314,0.294314
2021-01-20,0.296518,0.296518
2021-01-21,0.268946,0.268946
2021-01-22,0.272799,0.272799
2021-01-23,0.271821,0.271821
2021-01-24,0.273509,0.273509
2021-01-25,0.269089,0.269089
2021-01-26,0.268827,0.268827
2021-01-27,0.251943,0.251943
2021-01-28,0.264122,0.264122
2021-01-29,0.282188,0.282188
2021-01-30,0.440244,0.440244
2021-01-31,0.492314,0.492314
2021-02-01,0.371509,0.371509
2021-02-02,0.36927,0.36927
2021-02-03,0.39349,0.39349
2021-02-04,0.446449,0.446449
2021-02-05,0.450047,0.450047
2021-02-06,0.439096,0.439096
2021-02-07,0.417958,0.417958
2021-02-08,0.447702,0.447702
2021-02-09,0.471991,0.471991
2021-02-10,0.503445,0.503445
2021-02-11,0.524787,0.524787
2021-02-12,0.608592,0.608592
2021-02-13,0.628996,0.628996
2021-02-14,0.594193,0.594193
2021-02-15,0.548915,0.548915
2021-02-16,0.520846,0.520846
2021-02-17,0.535537,0.535537
2021-02-18,0.532433,0.532433
2021-02-19,0.567019,0.567019
2021-02-20,0.517512,0.517512
2021-02-21,0.54856,0.54856
2021-02-22,0.571741,0.571741
2021-02-23,0.473563,0.473563
2021-02-24,0.471832,0.471832
2021-02-25,0.434524,0.434524
2021-02-26,0.4279,0.4279
2021-02-27,0.437809,0.437809
2021-02-28,0.414953,0.414953
2021-03-01,0.447244,0.447244
2021-03-02,0.436837,0.436837
2021-03-03,0.450279,0.450279
2021-03-04,0.486605,0.486605
2021-03-05,0.458119,0.458119
2021-03-06,0.465106,0.465106
2021-03-07,0.466867,0.466867
2021-03-08,0.473597,0.473597
2021-03-09,0.485988,0.485988
2021-03-10,0.463166,0.463166
2021-03-11,0.45296,0.45296
2021-03-12,0.441131,0.441131
2021-03-13,0.459924,0.459924
2021-03-14,0.442112,0.442112
2021-03-15,0.437555,0.437555
2021-03-16,0.4626,0.4626
2021-03-17,0.472417,0.472417
2021-03-18,0.472919,0.472919
2021-03-19,0.471171,0.471171
2021-03-20,0.526991,0.526991
2021-03-21,0.519835,0.519835
2021-03-22,0.549942,0.549942
2021-03-23,0.556595,0.556595
2021-03-24,0.488837,0.488837
2021-03-25,0.517498,0.517498
2021-03-26,0.567055,0.567055
2021-03-27,0.550443,0.550443
2021-03-28,0.550756,0.550756
2021-03-29,0.567871,0.567871
2021-03-30,0.566859,0.566859
2021-03-31,0.573869,0.573869
2021-04-01,0.579292,0.579292
2021-04-02,0.616569,0.616569
2021-04-03,0.590915,0.590915
2021-04-04,0.646729,0.646729
2021-04-05,0.920473,0.920473
2021-04-06,1.096266,1.096266
2021-04-07,0.917576,0.917576
2021-04-08,1.052756,1.052756
2021-04-09,1.020837,1.020837
2021-04-10,1.374416,1.374416
2021-04-11,1.36053,1.36053
2021-04-12,1.467735,1.467735
2021-04-13,1.794001,1.794001
2021-04-14,1.839236,1.839236
2021-04-15,1.766067,1.766067
2021-04-16,1.557527,1.557527
2021-04-17,1.560055,1.560055
2021-04-18,1.405998,1.405998
2021-04-19,1.315044,1.315044
2021-04-20,1.383299,1.383299
2021-04-21,1.296498,1.296498
2021-04-22,1.159682,1.159682
2021-04-23,1.16966,1.16966
2021-04-24,1.048706,1.048706
2021-04-25,1.032256,1.032256
2021-04-26,1.368506,1.368506
2021-04-27,1.400955,1.400955
2021-04-28,1.358601,1.358601
2021-04-29,1.39936,1.39936
2021-04-30,1.591674,1.591674
2021-05-01,1.651025,1.651025
2021-05-02,1.562641,1.562641
2021-05-03,1.555995,1.555995
2021-05-04,1.392376,1.392376
2021-05-05,1.614512,1.614512
2021-05-06,1.600581,1.600581
2021-05-07,1.581755,1.581755
2021-05-08,1.562598,1.562598
2021-05-09,1.535293,1.535293
2021-05-10,1.389006,1.389006
2021-05-11,1.477682,1.477682
2021-05-12,1.247864,1.247864
2021-05-13,1.35891,1.35891
2021-05-14,1.402917,1.402917
2021-05-15,1.48588,1.48588
2021-05-16,1.452606,1.452606
2021-05-17,1.4963,1.4963
2021-05-18,1.590734,1.590734
2021-05-19,1.070313,1.070313
2021-05-20,1.185537,1.185537
2021-05-21,1.006976,1.006976
2021-05-22,0.906317,0.906317
2021-05-23,0.797015,0.797015
2021-05-24,0.992835,0.992835
2021-05-25,0.976187,0.976187
2021-05-26,1.033725,1.033725
2021-05-27,0.970235,0.970235
2021-05-28,0.900148,0.900148
2021-05-29,0.831788,0.831788
2021-05-30,0.906609,0.906609
2021-05-31,1.046584,1.046584
2021-06-01,1.011001,1.011001
2021-06-02,1.0244,1.0244
2021-06-03,1.045321,1.045321
2021-06-04,0.970196,0.970196
2021-06-05,0.923286,0.923286
2021-06-06,0.945286,0.945286
2021-06-07,0.861155,0.861155
2021-06-08,0.875788,0.875788
2021-06-09,0.920034,0.920034
2021-06-10,0.869182,0.869182
2021-06-11,0.84845,0.84845
2021-06-12,0.832683,0.832683
2021-06-13,0.88316,0.88316
2021-06-14,0.892897,0.892897
2021-06-15,0.8898,0.8898
2021-06-16,0.831908,0.831908
2021-06-17,0.841438,0.841438
2021-06-18,0.797648,0.797648
2021-06-19,0.761673,0.761673
2021-06-20,0.776377,0.776377
2021-06-21,0.610388,0.610388
2021-06-22,0.545067,0.545067
2021-06-23,0.626535,0.626535
2021-06-24,0.672,0.672
2021-06-25,0.613323,0.613323
2021-06-26,0.615435,0.615435
2021-06-27,0.646923,0.646923
2021-06-28,0.643746,0.643746
2021-06-29,0.701725,0.701725
