Date,Open,High,Low,Close,Adj Close,Volume
2017-08-30,148.949997,150.169998,148.789993,150.110001,142.889801,310300
2017-08-31,150.460007,151.429993,150.300003,151.220001,143.946457,291400
2017-09-01,151.550003,151.720001,150.869995,151.110001,143.841736,295700
2017-09-05,150.509995,151.000000,148.720001,149.830002,142.623337,976500
2017-09-06,150.350006,150.500000,149.229996,150.059998,142.842224,263600
2017-09-07,150.380005,150.960007,150.039993,150.759995,143.508560,274500
2017-09-08,150.639999,150.639999,149.460007,149.559998,142.366257,209800
2017-09-11,150.779999,151.889999,150.770004,151.800003,144.498550,225300
2017-09-12,152.300003,152.360001,151.399994,152.070007,144.755585,234000
2017-09-13,151.860001,151.860001,151.339996,151.789993,144.488998,434200
2017-09-14,151.300003,151.970001,150.899994,151.380005,144.098724,231400
2017-09-15,151.240005,152.020004,150.910004,151.809998,144.508057,225200
2017-09-18,152.050003,152.630005,151.500000,151.970001,144.660400,401300
2017-09-19,152.320007,152.729996,151.860001,152.490005,145.155380,501200
2017-09-20,152.440002,152.440002,150.619995,151.729996,144.431931,577700
2017-09-21,151.580002,151.580002,150.330002,150.880005,143.622803,250000
2017-09-22,150.339996,151.179993,150.279999,151.000000,143.737015,260200
2017-09-25,150.570007,150.570007,148.229996,148.940002,141.776108,725900
2017-09-26,149.720001,150.149994,148.970001,149.429993,142.242493,489000
2017-09-27,149.940002,151.320007,149.759995,150.820007,143.969391,380300
2017-09-28,150.610001,151.070007,150.179993,151.039993,144.179367,268500
2017-09-29,151.350006,152.160004,151.139999,151.990005,145.086212,789100
2017-10-02,152.410004,152.830002,151.600006,152.419998,145.496719,511400
2017-10-03,152.679993,152.869995,152.419998,152.809998,145.869003,409000
2017-10-04,152.580002,152.949997,152.059998,152.720001,145.783051,353900
2017-10-05,153.360001,154.250000,153.070007,154.160004,147.157684,277400
2017-10-06,153.839996,154.690002,153.630005,154.630005,147.606323,291800
2017-10-09,154.929993,155.350006,154.770004,154.970001,147.930878,308900
2017-10-10,155.479996,155.940002,154.330002,155.070007,148.026321,244800
2017-10-11,154.970001,155.740005,154.899994,155.699997,148.627731,276600
2017-10-12,155.610001,156.369995,155.529999,155.820007,148.742279,659000
2017-10-13,156.490005,156.860001,156.089996,156.529999,149.419998,303100
2017-10-16,156.899994,157.089996,156.449997,156.949997,149.820892,275200
2017-10-17,156.889999,156.929993,156.500000,156.869995,149.744553,346600
2017-10-18,157.399994,157.699997,156.910004,157.410004,150.260040,257000
2017-10-19,156.559998,156.889999,155.600006,156.889999,149.763672,285800
2017-10-20,157.800003,158.240005,157.649994,157.940002,150.765976,322000
2017-10-23,158.419998,158.419998,157.169998,157.369995,150.221832,335600
2017-10-24,157.610001,158.119995,157.160004,157.880005,150.708679,1543100
2017-10-25,157.500000,158.190002,156.119995,157.300003,150.155060,600900
2017-10-26,158.080002,158.470001,157.699997,157.960007,150.785049,655100
2017-10-27,160.500000,162.399994,160.410004,161.990005,154.632004,751100
2017-10-30,160.500000,162.949997,160.500000,162.520004,155.137909,584600
2017-10-31,163.080002,163.610001,162.410004,163.229996,155.815674,716400
2017-11-01,164.000000,164.110001,162.279999,163.169998,155.758392,750000
2017-11-02,163.059998,163.399994,162.029999,163.289993,155.872955,327000
2017-11-03,164.220001,164.740005,163.130005,164.589996,157.113907,897500
2017-11-06,164.699997,165.380005,164.649994,165.330002,157.820267,438200
2017-11-07,165.559998,165.559998,164.600006,165.259995,157.753464,425000
2017-11-08,165.300003,166.240005,164.839996,166.220001,158.669861,294100
2017-11-09,164.970001,165.080002,163.020004,164.740005,157.257050,597900
2017-11-10,164.509995,164.910004,164.130005,164.800003,157.314362,293300
2017-11-13,164.279999,164.869995,164.020004,164.770004,157.285721,247000
2017-11-14,164.330002,164.679993,163.600006,164.479996,157.008881,535500
2017-11-15,163.690002,163.869995,162.710007,163.229996,155.815674,465500
2017-11-16,164.350006,165.850006,164.250000,165.479996,157.963455,607800
2017-11-17,165.350006,165.369995,164.470001,164.639999,157.161606,306700
2017-11-20,164.899994,165.389999,164.779999,165.220001,157.715286,370800
2017-11-21,166.059998,167.279999,165.949997,167.250000,159.653107,357100
2017-11-22,167.369995,167.369995,166.630005,166.809998,159.233078,354000
2017-11-24,167.169998,167.850006,167.050003,167.770004,160.149460,192200
2017-11-27,167.639999,167.929993,167.130005,167.589996,159.977631,326100
2017-11-28,167.919998,168.229996,167.089996,168.009995,160.378555,413300
2017-11-29,167.839996,167.940002,162.449997,163.649994,156.216599,885500
2017-11-30,164.479996,165.470001,163.679993,165.009995,157.514832,467800
2017-12-01,164.149994,164.919998,161.529999,164.100006,156.646149,1131300
2017-12-04,165.119995,165.360001,160.789993,160.910004,153.601044,810300
2017-12-05,160.710007,163.130005,159.990005,161.279999,153.954269,1489300
2017-12-06,160.490005,162.649994,160.220001,162.309998,154.937485,1335300
2017-12-07,162.429993,163.770004,162.429993,163.479996,156.054306,867200
2017-12-08,164.080002,165.139999,163.809998,164.100006,156.646149,472000
2017-12-11,164.089996,165.470001,164.089996,165.410004,157.896637,439600
2017-12-12,165.360001,165.759995,164.669998,164.990005,157.495712,332600
2017-12-13,165.580002,165.949997,164.990005,165.160004,157.657974,437200
2017-12-14,165.050003,165.580002,164.460007,164.570007,157.511566,304200
2017-12-15,165.080002,166.729996,164.589996,166.460007,159.320541,486100
2017-12-18,167.630005,168.179993,167.500000,168.029999,160.823181,450000
2017-12-19,167.789993,167.809998,166.639999,167.139999,159.971313,627300
2017-12-20,167.779999,167.830002,166.130005,166.960007,159.799057,584200
2017-12-21,167.289993,167.570007,166.389999,166.539993,159.397079,431700
2017-12-22,166.509995,166.869995,165.990005,166.339996,159.205658,271700
2017-12-26,165.350006,165.350006,164.460007,165.179993,158.095383,327000
2017-12-27,165.169998,165.699997,165.050003,165.440002,158.344269,279400
2017-12-28,165.949997,165.949997,165.339996,165.589996,158.487808,474000
2017-12-29,165.880005,165.970001,164.679993,164.729996,157.664688,428900
2018-01-02,165.479996,167.000000,165.100006,166.979996,159.818222,1141900
2018-01-03,167.309998,168.910004,167.300003,168.720001,161.483582,699900
2018-01-04,169.509995,170.160004,169.229996,169.690002,162.411987,533800
2018-01-05,170.570007,171.630005,170.229996,171.500000,164.144318,741900
2018-01-08,171.600006,172.500000,171.300003,172.320007,164.929169,635800
2018-01-09,172.630005,172.729996,171.470001,171.880005,164.508057,577200
2018-01-10,171.000000,171.399994,170.449997,171.320007,163.972076,423300
2018-01-11,171.740005,172.440002,171.419998,172.440002,165.044037,462400
2018-01-12,172.220001,173.610001,172.000000,173.429993,165.991592,497700
2018-01-16,174.559998,175.110001,172.160004,172.649994,165.245026,686000
2018-01-17,173.669998,175.399994,173.110001,175.289993,167.771759,469600
2018-01-18,175.320007,176.070007,174.929993,175.639999,168.106766,527300
2018-01-19,175.910004,176.270004,175.190002,176.009995,168.460892,448400
2018-01-22,175.929993,177.369995,175.479996,177.369995,169.762573,478000
2018-01-23,177.720001,178.610001,177.690002,178.449997,170.796249,533500
2018-01-24,178.740005,179.029999,176.110001,176.860001,169.274460,704400
2018-01-25,177.899994,178.130005,175.949997,176.399994,168.834152,697900
2018-01-26,177.539993,179.190002,177.259995,179.190002,171.504501,409000
2018-01-29,178.889999,178.899994,177.350006,177.710007,170.087967,578400
2018-01-30,176.089996,176.960007,175.429993,175.929993,168.384354,817300
2018-01-31,176.949997,177.490005,176.050003,177.169998,169.571167,824600
2018-02-01,176.380005,178.289993,176.279999,177.039993,169.446732,490700
2018-02-02,175.139999,175.229996,171.979996,172.059998,164.680313,772600
2018-02-05,170.240005,173.429993,165.149994,165.330002,158.238953,1737100
2018-02-06,162.800003,169.860001,161.610001,169.509995,162.239700,1689500
2018-02-07,169.250000,170.919998,167.559998,167.610001,160.421188,1351000
2018-02-08,168.250000,168.399994,160.600006,160.710007,153.817154,940400
2018-02-09,163.100006,165.589996,157.960007,164.589996,157.530716,1274100
2018-02-12,166.210007,168.500000,165.100006,167.529999,160.344620,752600
2018-02-13,166.500000,168.389999,166.149994,168.050003,160.842331,510600
2018-02-14,167.110001,171.720001,166.539993,171.479996,164.125183,622400
2018-02-15,173.100006,174.789993,171.110001,174.789993,167.293228,710900
2018-02-16,174.289993,176.119995,173.600006,174.350006,166.872101,899400
2018-02-20,173.389999,176.110001,173.279999,174.779999,167.283646,1619400
2018-02-21,175.500000,177.009995,173.869995,173.910004,166.450958,516700
2018-02-22,174.509995,175.500000,173.490005,173.970001,166.508392,410900
2018-02-23,175.330002,177.509995,174.979996,177.509995,169.896545,394500
2018-02-26,178.320007,180.199997,178.289993,180.160004,172.432907,997300
2018-02-27,180.330002,181.080002,178.509995,178.509995,170.853668,1280100
2018-02-28,179.410004,180.309998,177.339996,177.339996,169.733871,456800
2018-03-01,177.839996,178.419998,173.050003,174.550003,167.063538,1264900
2018-03-02,172.559998,176.779999,171.949997,176.500000,168.929932,655900
2018-03-05,175.559998,178.869995,175.220001,178.309998,170.662277,473200
2018-03-06,179.220001,179.610001,177.970001,178.910004,171.236526,6564500
2018-03-07,177.580002,180.229996,177.100006,180.039993,172.318069,651700
2018-03-08,180.619995,181.070007,179.699997,180.740005,172.988052,558500
2018-03-09,182.089996,184.309998,181.919998,184.309998,176.404907,671500
2018-03-12,184.899994,185.639999,184.289993,184.960007,177.027054,778600
2018-03-13,185.809998,186.360001,182.100006,182.720001,174.883118,835200
2018-03-14,183.589996,183.809998,181.830002,182.759995,174.921387,495500
2018-03-15,182.869995,183.830002,181.940002,182.800003,174.959671,388100
2018-03-16,182.729996,183.289993,181.949997,182.210007,174.756348,312900
2018-03-19,180.639999,180.639999,177.020004,178.630005,171.322845,748100
2018-03-20,178.139999,179.389999,177.770004,178.809998,171.495422,404800
2018-03-21,178.479996,180.250000,177.470001,178.029999,170.747330,490100
2018-03-22,175.720001,176.860001,173.160004,173.250000,166.162888,660500
2018-03-23,172.970001,173.619995,168.600006,168.630005,161.731873,806600
2018-03-26,171.970001,175.190002,169.649994,175.029999,167.870087,557100
2018-03-27,176.220001,176.250000,167.820007,169.089996,162.173035,991200
2018-03-28,168.619995,170.000000,166.449997,167.419998,160.571350,848700
2018-03-29,168.639999,172.720001,167.479996,171.000000,164.004868,567200
2018-04-02,170.270004,171.070007,164.940002,166.880005,160.053436,954900
2018-04-03,168.220001,168.830002,165.789993,168.389999,161.501678,644500
2018-04-04,165.089996,171.130005,164.619995,170.619995,163.640427,581100
2018-04-05,172.139999,172.580002,170.190002,171.339996,164.330994,425400
2018-04-06,169.580002,171.139999,166.369995,167.199997,160.360367,493800
2018-04-09,168.440002,171.669998,168.199997,168.339996,161.453735,413300
2018-04-10,171.039993,173.179993,170.250000,172.479996,165.424362,622300
2018-04-11,171.440002,173.339996,170.910004,171.770004,164.743408,389500
2018-04-12,172.869995,174.690002,172.600006,173.910004,166.795868,303300
2018-04-13,174.970001,175.169998,172.429993,173.220001,166.134079,474500
2018-04-16,174.350006,175.149994,173.250000,174.419998,167.285019,343500
2018-04-17,175.990005,178.570007,175.669998,178.039993,170.756943,479100
2018-04-18,177.929993,178.339996,176.490005,177.740005,170.469208,399900
2018-04-19,176.669998,176.699997,175.009995,175.649994,168.464661,380100
2018-04-20,175.199997,175.279999,172.539993,173.190002,166.105331,824200
2018-04-23,173.919998,174.380005,171.679993,172.470001,165.414780,373500
2018-04-24,173.240005,173.770004,167.929993,169.210007,162.288132,640200
2018-04-25,169.589996,169.660004,166.800003,168.940002,162.029160,569900
2018-04-26,171.210007,173.029999,170.669998,172.369995,165.318863,342500
2018-04-27,174.020004,174.139999,170.750000,171.639999,164.618729,386300
2018-04-30,172.059998,173.309998,170.449997,170.960007,163.966568,509900
2018-05-01,170.570007,173.160004,170.179993,173.020004,165.942322,368400
2018-05-02,174.039993,174.949997,172.850006,173.070007,165.990219,390100
2018-05-03,172.440002,174.210007,170.759995,173.610001,166.508163,383800
2018-05-04,172.880005,177.220001,172.789993,176.880005,169.644424,506100
2018-05-07,177.639999,179.139999,177.389999,178.410004,171.111816,749000
2018-05-08,178.130005,179.149994,177.419998,179.089996,171.763992,637800
2018-05-09,179.570007,181.470001,179.039993,181.440002,174.017822,504000
2018-05-10,182.059998,183.679993,181.830002,183.600006,176.089493,577100
2018-05-11,183.300003,183.759995,182.419998,183.070007,175.581177,395800
2018-05-14,183.690002,184.399994,182.570007,182.839996,175.360535,782100
2018-05-15,181.660004,181.669998,180.279999,181.250000,173.835632,672000
2018-05-16,181.479996,182.550003,181.089996,182.199997,174.746765,329900
2018-05-17,181.509995,182.759995,180.440002,181.300003,173.883591,326100
2018-05-18,180.940002,181.600006,180.500000,180.600006,173.212219,279400
2018-05-21,182.220001,183.160004,181.110001,182.009995,174.564529,360000
2018-05-22,182.830002,183.110001,181.250000,181.580002,174.152115,264300
2018-05-23,180.190002,182.979996,180.009995,182.979996,175.494843,316200
2018-05-24,182.960007,183.190002,180.910004,182.850006,175.370163,291300
2018-05-25,182.630005,183.449997,182.419998,182.889999,175.408539,317800
2018-05-29,182.050003,182.869995,180.610001,181.860001,174.420654,369300
2018-05-30,182.809998,183.550003,182.490005,183.199997,175.705841,367500
2018-05-31,183.220001,184.500000,182.860001,183.009995,175.523621,367600
2018-06-01,184.160004,186.320007,184.160004,186.320007,178.698257,2113700
2018-06-04,186.830002,188.050003,186.589996,187.880005,180.194397,450200
2018-06-05,188.360001,189.000000,188.020004,188.910004,181.182297,626900
2018-06-06,189.110001,190.000000,188.270004,190.000000,182.227692,517500
2018-06-07,190.130005,190.130005,186.639999,187.850006,180.165649,516800
2018-06-08,186.669998,188.160004,186.309998,187.880005,180.194397,354600
2018-06-11,187.919998,188.410004,187.350006,187.860001,180.175217,455200
2018-06-12,188.190002,189.240005,187.970001,189.119995,181.383682,295200
2018-06-13,189.229996,190.460007,188.520004,188.750000,181.028839,417100
2018-06-14,189.449997,190.460007,189.279999,189.759995,181.997513,574300
2018-06-15,189.229996,189.250000,187.750000,189.039993,181.306976,352000
2018-06-18,187.750000,189.429993,187.009995,189.320007,181.575516,387600
2018-06-19,186.910004,188.020004,185.470001,188.009995,180.319077,525300
2018-06-20,188.479996,189.320007,188.250000,188.529999,180.817841,401900
2018-06-21,189.080002,189.309998,186.460007,186.860001,179.216141,655700
2018-06-22,187.270004,187.270004,185.250000,185.869995,178.266647,305800
2018-06-25,184.490005,184.490005,180.100006,181.570007,174.142532,933600
2018-06-26,182.220001,183.740005,181.839996,182.529999,175.063232,555800
2018-06-27,183.080002,183.820007,179.669998,179.729996,172.377792,584800
2018-06-28,178.970001,181.869995,178.970001,181.289993,174.347366,790900
2018-06-29,182.020004,183.020004,181.350006,181.399994,174.453140,354500
2018-07-02,179.990005,183.300003,179.669998,183.300003,176.280396,534700
2018-07-03,184.000000,184.190002,181.149994,181.259995,174.318512,330400
2018-07-05,182.369995,183.740005,181.800003,183.639999,176.607361,597200
2018-07-06,183.919998,186.130005,183.410004,185.830002,178.713501,324200
2018-07-09,186.860001,187.440002,185.899994,187.440002,180.261856,343400
2018-07-10,187.740005,188.440002,187.440002,187.820007,180.627274,859600
2018-07-11,186.460007,187.699997,186.110001,186.830002,179.675217,358900
2018-07-12,187.699997,190.050003,187.410004,190.000000,182.723831,340500
2018-07-13,190.050003,190.300003,189.130005,189.759995,182.493011,320100
2018-07-16,189.809998,190.089996,188.809998,189.100006,181.858276,360500
2018-07-17,187.929993,190.919998,187.440002,190.639999,183.339279,387800
2018-07-18,190.660004,190.699997,189.720001,190.529999,183.233490,300400
2018-07-19,190.199997,190.949997,189.889999,190.330002,183.041183,305300
2018-07-20,190.960007,191.229996,189.940002,190.199997,182.916168,326900
2018-07-23,189.789993,191.100006,188.830002,190.949997,183.637421,348400
2018-07-24,192.110001,192.860001,190.070007,190.660004,183.358521,438600
2018-07-25,190.869995,193.500000,190.660004,193.410004,186.003220,289900
2018-07-26,192.490005,193.429993,192.089996,192.740005,185.358871,471300
2018-07-27,192.979996,193.000000,187.809998,188.990005,181.752502,498800
2018-07-30,189.149994,189.160004,184.470001,185.600006,178.492325,585600
2018-07-31,186.149994,187.380005,184.970001,186.160004,179.030884,540600
2018-08-01,187.500000,188.750000,187.130005,188.300003,181.088882,385700
