Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,0.999571,1.006873,0.994924,0.999836,0.999836,21503143454
2020-01-02,0.999788,1.008451,0.986515,1.001565,1.001565,24212314977
2020-01-03,1.001183,1.022286,0.988027,1.004192,1.004192,32420287856
2020-01-04,1.003510,1.013633,0.999160,1.007472,1.007472,21585629320
2020-01-05,1.009921,1.016161,1.001758,1.006197,1.006197,24090142146
2020-01-06,1.006417,1.013589,0.999115,1.002903,1.002903,29460474864
2020-01-07,1.003016,1.011154,0.998249,1.001723,1.001723,32765511976
2020-01-08,1.002026,1.015951,0.990067,1.004253,1.004253,35175740304
2020-01-09,1.002986,1.010140,0.993994,1.006573,1.006573,28026673217
2020-01-10,1.004444,1.011692,0.994826,1.001462,1.001462,34207037022
2020-01-11,1.001755,1.008078,0.993385,1.000091,1.000091,31049760361
2020-01-12,0.999443,1.009358,0.994446,1.002478,1.002478,27250055613
2020-01-13,1.001963,1.010098,0.998427,1.003347,1.003347,26468468000
2020-01-14,1.004730,1.018959,0.991961,1.001821,1.001821,57687160761
2020-01-15,1.002540,1.022493,0.991055,0.999656,0.999656,49045902728
2020-01-16,1.000977,1.011167,0.993361,0.999231,0.999231,40752742739
2020-01-17,0.999287,1.014135,0.989280,1.002879,1.002879,47263851458
2020-01-18,1.001258,1.006991,0.993985,1.002741,1.002741,43805026250
2020-01-19,1.000911,1.025912,0.993084,0.998535,0.998535,42680566067
2020-01-20,0.998641,1.006623,0.995383,1.000688,1.000688,33079894466
2020-01-21,1.000513,1.005882,0.995219,1.001418,1.001418,31080893275
2020-01-22,1.001464,1.003516,0.997179,1.000595,1.000595,29749248330
2020-01-23,1.000722,1.005093,0.996345,0.998409,0.998409,33631459310
2020-01-24,0.999104,1.005414,0.992917,1.002970,1.002970,33356108238
2020-01-25,1.003659,1.005684,0.996539,1.002113,1.002113,26340299495
2020-01-26,1.001947,1.008337,0.997359,1.000504,1.000504,29121614731
2020-01-27,1.001550,1.007147,0.993230,1.001900,1.001900,37771545362
2020-01-28,1.002014,1.008240,0.991067,1.000760,1.000760,44123906993
2020-01-29,1.001529,1.006268,0.993174,1.002296,1.002296,42323320108
2020-01-30,1.003219,1.010996,0.997548,1.001452,1.001452,43624728074
2020-01-31,1.002196,1.006945,0.997409,1.000648,1.000648,40496855325
2020-02-01,1.000252,1.004949,0.997052,1.001216,1.001216,34763069931
2020-02-02,1.001608,1.008179,0.996096,1.000544,1.000544,40560625161
2020-02-03,1.001361,1.006674,0.994314,0.998913,0.998913,39849489336
2020-02-04,0.999364,1.005063,0.996329,1.001745,1.001745,36950713371
2020-02-05,1.001915,1.006473,0.993603,1.002838,1.002838,46504757742
2020-02-06,1.002153,1.018247,0.996225,0.997216,0.997216,46549174003
2020-02-07,0.997453,1.002750,0.994860,0.997751,0.997751,42966951015
2020-02-08,0.998773,1.006553,0.994024,0.999534,0.999534,44251729422
2020-02-09,0.999441,1.008029,0.995570,1.001473,1.001473,44977724508
2020-02-10,1.001228,1.015191,0.995004,1.000640,1.000640,48784184264
2020-02-11,1.000575,1.004830,0.991423,0.998423,0.998423,46001561028
2020-02-12,0.998460,1.006328,0.994470,1.002559,1.002559,54829582150
2020-02-13,1.003609,1.015832,0.991908,0.998579,0.998579,63588479574
2020-02-14,0.998673,1.004086,0.995624,1.000114,1.000114,54698567058
2020-02-15,0.999684,1.015225,0.996736,0.999128,0.999128,57250318373
2020-02-16,0.998857,1.014185,0.995153,0.999272,0.999272,60160518246
2020-02-17,1.000717,1.007495,0.992153,0.998474,0.998474,63038607545
2020-02-18,0.998397,1.009064,0.989398,1.000759,1.000759,60616752516
2020-02-19,1.000135,1.030959,0.996316,1.001324,1.001324,54920030584
2020-02-20,1.002034,1.011155,0.993834,1.002594,1.002594,55986244963
2020-02-21,1.002400,1.007204,0.993989,1.003138,1.003138,47618138884
2020-02-22,1.001776,1.007241,0.997046,1.001829,1.001829,41243330013
