Date,Close,Adj Close
2020-01-01,0.033458,0.033458
2020-01-02,0.032751,0.032751
2020-01-03,0.03418,0.03418
2020-01-04,0.034595,0.034595
2020-01-05,0.034721,0.034721
2020-01-06,0.037272,0.037272
2020-01-07,0.037047,0.037047
2020-01-08,0.036435,0.036435
2020-01-09,0.036359,0.036359
2020-01-10,0.036874,0.036874
2020-01-11,0.036825,0.036825
2020-01-12,0.03769,0.03769
2020-01-13,0.036966,0.036966
2020-01-14,0.04166,0.04166
2020-01-15,0.042553,0.042553
2020-01-16,0.041391,0.041391
2020-01-17,0.044978,0.044978
2020-01-18,0.044851,0.044851
2020-01-19,0.041979,0.041979
2020-01-20,0.043873,0.043873
2020-01-21,0.045989,0.045989
2020-01-22,0.045654,0.045654
2020-01-23,0.043334,0.043334
2020-01-24,0.045004,0.045004
2020-01-25,0.043248,0.043248
2020-01-26,0.044581,0.044581
2020-01-27,0.047912,0.047912
2020-01-28,0.052857,0.052857
2020-01-29,0.053514,0.053514
2020-01-30,0.05607,0.05607
2020-01-31,0.053793,0.053793
2020-02-01,0.056092,0.056092
2020-02-02,0.055768,0.055768
2020-02-03,0.056979,0.056979
2020-02-04,0.055996,0.055996
2020-02-05,0.059231,0.059231
2020-02-06,0.059757,0.059757
2020-02-07,0.05979,0.05979
2020-02-08,0.059944,0.059944
2020-02-09,0.061809,0.061809
2020-02-10,0.060394,0.060394
2020-02-11,0.063228,0.063228
2020-02-12,0.068373,0.068373
2020-02-13,0.068581,0.068581
2020-02-14,0.07058,0.07058
2020-02-15,0.063863,0.063863
2020-02-16,0.062654,0.062654
2020-02-17,0.060042,0.060042
2020-02-18,0.062597,0.062597
2020-02-19,0.057645,0.057645
2020-02-20,0.05826,0.05826
2020-02-21,0.05864,0.05864
2020-02-22,0.058336,0.058336
2020-02-23,0.06151,0.06151
2020-02-24,0.05896,0.05896
2020-02-25,0.056364,0.056364
2020-02-26,0.049453,0.049453
2020-02-27,0.049685,0.049685
2020-02-28,0.048616,0.048616
2020-02-29,0.047541,0.047541
2020-03-01,0.045932,0.045932
2020-03-02,0.048953,0.048953
2020-03-03,0.048761,0.048761
2020-03-04,0.049004,0.049004
2020-03-05,0.051057,0.051057
2020-03-06,0.051448,0.051448
2020-03-07,0.048945,0.048945
2020-03-08,0.043291,0.043291
2020-03-09,0.041482,0.041482
2020-03-10,0.041495,0.041495
2020-03-11,0.039649,0.039649
2020-03-12,0.023961,0.023961
2020-03-13,0.028437,0.028437
2020-03-14,0.026009,0.026009
2020-03-15,0.02712,0.02712
2020-03-16,0.024121,0.024121
2020-03-17,0.025243,0.025243
2020-03-18,0.025336,0.025336
2020-03-19,0.030451,0.030451
2020-03-20,0.029368,0.029368
2020-03-21,0.029414,0.029414
2020-03-22,0.027089,0.027089
2020-03-23,0.029082,0.029082
2020-03-24,0.030163,0.030163
2020-03-25,0.029438,0.029438
2020-03-26,0.030727,0.030727
2020-03-27,0.029301,0.029301
2020-03-28,0.029771,0.029771
2020-03-29,0.028249,0.028249
2020-03-30,0.029873,0.029873
2020-03-31,0.030553,0.030553
2020-04-01,0.030855,0.030855
2020-04-02,0.031984,0.031984
2020-04-03,0.032295,0.032295
2020-04-04,0.032505,0.032505
2020-04-05,0.032003,0.032003
2020-04-06,0.035616,0.035616
2020-04-07,0.035137,0.035137
2020-04-08,0.036314,0.036314
2020-04-09,0.036198,0.036198
2020-04-10,0.033215,0.033215
2020-04-11,0.033354,0.033354
2020-04-12,0.033806,0.033806
2020-04-13,0.033107,0.033107
2020-04-14,0.032974,0.032974
2020-04-15,0.031863,0.031863
2020-04-16,0.034408,0.034408
2020-04-17,0.034573,0.034573
2020-04-18,0.036553,0.036553
2020-04-19,0.035816,0.035816
2020-04-20,0.034177,0.034177
2020-04-21,0.0347,0.0347
2020-04-22,0.036559,0.036559
2020-04-23,0.040605,0.040605
2020-04-24,0.041868,0.041868
2020-04-25,0.042408,0.042408
2020-04-26,0.045879,0.045879
2020-04-27,0.046601,0.046601
2020-04-28,0.047195,0.047195
2020-04-29,0.051695,0.051695
2020-04-30,0.047846,0.047846
2020-05-01,0.05126,0.05126
2020-05-02,0.051014,0.051014
2020-05-03,0.048929,0.048929
2020-05-04,0.049664,0.049664
2020-05-05,0.049358,0.049358
2020-05-06,0.049767,0.049767
2020-05-07,0.051106,0.051106
2020-05-08,0.052303,0.052303
2020-05-09,0.051736,0.051736
2020-05-10,0.047677,0.047677
2020-05-11,0.048108,0.048108
2020-05-12,0.050421,0.050421
2020-05-13,0.051472,0.051472
2020-05-14,0.05089,0.05089
2020-05-15,0.050463,0.050463
2020-05-16,0.050932,0.050932
2020-05-17,0.051343,0.051343
2020-05-18,0.054252,0.054252
2020-05-19,0.056449,0.056449
2020-05-20,0.056875,0.056875
2020-05-21,0.052246,0.052246
2020-05-22,0.055833,0.055833
2020-05-23,0.055322,0.055322
2020-05-24,0.052641,0.052641
2020-05-25,0.054011,0.054011
2020-05-26,0.05343,0.05343
2020-05-27,0.055183,0.055183
2020-05-28,0.064559,0.064559
2020-05-29,0.06466,0.06466
2020-05-30,0.076958,0.076958
2020-05-31,0.074352,0.074352
2020-06-01,0.081168,0.081168
2020-06-02,0.078456,0.078456
2020-06-03,0.085439,0.085439
2020-06-04,0.089,0.089
2020-06-05,0.085442,0.085442
2020-06-06,0.086026,0.086026
2020-06-07,0.086654,0.086654
2020-06-08,0.08643,0.08643
2020-06-09,0.083407,0.083407
2020-06-10,0.083531,0.083531
2020-06-11,0.07536,0.07536
2020-06-12,0.079554,0.079554
2020-06-13,0.079028,0.079028
2020-06-14,0.076748,0.076748
2020-06-15,0.078387,0.078387
2020-06-16,0.079073,0.079073
2020-06-17,0.083445,0.083445
2020-06-18,0.082174,0.082174
2020-06-19,0.079603,0.079603
2020-06-20,0.079339,0.079339
2020-06-21,0.078475,0.078475
2020-06-22,0.08361,0.08361
2020-06-23,0.08295,0.08295
2020-06-24,0.082583,0.082583
2020-06-25,0.081691,0.081691
