Date,Close,Adj Close
2017-01-03,122.459999,115.922997
2017-01-04,123.199997,116.623497
2017-01-05,123.290001,116.708687
2017-01-06,124.419998,117.778351
2017-01-09,124.639999,117.986595
2017-01-10,124.629997,117.97715
2017-01-11,125.389999,118.696571
2017-01-12,125.010002,118.336861
2017-01-13,125.5,118.800713
2017-01-17,124.800003,118.138077
2017-01-18,125.279999,118.592445
2017-01-19,124.919998,118.251686
2017-01-20,125.589996,118.885902
2017-01-23,125.650002,118.942688
2017-01-24,126.989998,120.211166
2017-01-25,128.350006,121.498573
2017-01-26,128.029999,121.195656
2017-01-27,128.389999,121.536446
2017-01-30,127.349998,120.551941
2017-01-31,126.739998,119.974525
2017-02-01,127.650002,120.835938
2017-02-02,127.709999,120.892746
2017-02-03,128.729996,121.858276
2017-02-06,128.910004,122.028694
2017-02-07,129.369995,122.464104
2017-02-08,129.589996,122.672371
2017-02-09,130.220001,123.268745
2017-02-10,130.529999,123.562195
2017-02-13,131.25,124.243782
2017-02-14,131.720001,124.688675
2017-02-15,132.300003,125.237701
2017-02-16,132.479996,125.408112
2017-02-17,132.869995,125.777275
2017-02-21,133.660004,126.525146
2017-02-22,133.830002,126.686035
2017-02-23,133.520004,126.392624
2017-02-24,133.789993,126.648163
2017-02-27,133.820007,126.676575
2017-02-28,133.0,125.900322
2017-03-01,134.869995,127.670525
2017-03-02,133.869995,126.723877
2017-03-03,134.100006,126.94165
2017-03-06,133.850006,126.704971
2017-03-07,133.960007,126.80912
2017-03-08,134.119995,126.960548
2017-03-09,134.039993,126.884796
2017-03-10,134.729996,127.537994
2017-03-13,134.910004,127.70842
2017-03-14,134.539993,127.358131
2017-03-15,135.399994,128.172241
2017-03-16,135.770004,128.522507
2017-03-17,135.789993,128.541397
2017-03-20,135.970001,128.711838
2017-03-21,133.779999,126.638695
2017-03-22,134.789993,127.594788
2017-03-23,134.460007,127.282425
2017-03-24,134.190002,127.370659
2017-03-27,134.289993,127.465599
