Date,Close,Adj Close
2017-01-03,79.459999,72.374512
2017-01-04,79.459999,72.374512
2017-01-05,79.580002,72.483833
2017-01-06,79.489998,72.401855
2017-01-09,79.580002,72.483833
2017-01-10,79.550003,72.456535
2017-01-11,79.589996,72.492935
2017-01-12,79.629997,72.529388
2017-01-13,79.599998,72.502052
2017-01-17,79.730003,72.620445
2017-01-18,79.559998,72.465622
2017-01-19,79.489998,72.401855
2017-01-20,79.580002,72.483833
2017-01-23,79.709999,72.602234
2017-01-24,79.650002,72.547607
2017-01-25,79.550003,72.456535
2017-01-26,79.589996,72.492935
2017-01-27,79.620003,72.520287
2017-01-30,79.629997,72.529388
2017-01-31,79.68,72.574905
2017-02-01,79.550003,72.545761
2017-02-02,79.589996,72.582207
2017-02-03,79.559998,72.554848
2017-02-06,79.699997,72.682526
2017-02-07,79.720001,72.700745
2017-02-08,79.809998,72.782852
2017-02-09,79.720001,72.700745
2017-02-10,79.669998,72.655182
2017-02-13,79.639999,72.627792
2017-02-14,79.57,72.563965
2017-02-15,79.510002,72.509254
2017-02-16,79.610001,72.600471
2017-02-17,79.690002,72.673416
2017-02-21,79.690002,72.673416
2017-02-22,79.739998,72.719009
2017-02-23,79.790001,72.764587
2017-02-24,79.919998,72.883156
2017-02-27,79.800003,72.773727
2017-02-28,79.730003,72.709869
2017-03-01,79.489998,72.577492
2017-03-02,79.43,72.522713
2017-03-03,79.480003,72.568367
2017-03-06,79.470001,72.559227
2017-03-07,79.419998,72.51358
2017-03-08,79.349998,72.449646
2017-03-09,79.290001,72.394867
2017-03-10,79.339996,72.440536
2017-03-13,79.300003,72.403999
2017-03-14,79.269997,72.376625
2017-03-15,79.489998,72.577492
2017-03-16,79.440002,72.53186
2017-03-17,79.5,72.586655
2017-03-20,79.550003,72.632271
2017-03-21,79.650002,72.723587
2017-03-22,79.68,72.751007
2017-03-23,79.660004,72.732727
2017-03-24,79.629997,72.705322
2017-03-27,79.690002,72.760109
2017-03-28,79.610001,72.68708
2017-03-29,79.690002,72.760109
2017-03-30,79.68,72.751007
2017-03-31,79.720001,72.787498
2017-04-03,79.739998,72.908188
2017-04-04,79.699997,72.871597
2017-04-05,79.730003,72.89904
2017-04-06,79.730003,72.89904
2017-04-07,79.629997,72.807625
2017-04-10,79.68,72.853333
2017-04-11,79.790001,72.953903
2017-04-12,79.870003,73.027031
2017-04-13,79.879997,73.036179
2017-04-17,79.900002,73.054489
2017-04-18,80.019997,73.164177
2017-04-19,80.010002,73.155067
2017-04-20,79.93,73.081909
2017-04-21,79.970001,73.1185
2017-04-24,79.93,73.081909
2017-04-25,79.809998,72.972168
2017-04-26,79.879997,73.036179
2017-04-27,79.910004,73.063606
2017-04-28,79.940002,73.091057
2017-05-01,79.769997,73.032425
2017-05-02,79.839996,73.096535
2017-05-03,79.730003,72.995834
2017-05-04,79.709999,72.977486
2017-05-05,79.730003,72.995834
2017-05-08,79.699997,72.968361
2017-05-09,79.660004,72.931755
2017-05-10,79.669998,72.940895
2017-05-11,79.699997,72.968361
2017-05-12,79.82,73.078224
2017-05-15,79.82,73.078224
2017-05-16,79.830002,73.087372
2017-05-17,80.010002,73.252182
2017-05-18,79.949997,73.197243
2017-05-19,79.949997,73.197243
2017-05-22,79.959999,73.206413
2017-05-23,79.910004,73.160614
2017-05-24,79.970001,73.215576
2017-05-25,79.959999,73.206413
2017-05-26,79.970001,73.215576
2017-05-30,80.010002,73.252182
2017-05-31,80.029999,73.270477
2017-06-01,79.910004,73.260406
2017-06-02,79.949997,73.297066
2017-06-05,79.919998,73.269547
2017-06-06,79.989998,73.333725
2017-06-07,79.93,73.278748
2017-06-08,79.889999,73.242065
2017-06-09,79.860001,73.214554
2017-06-12,79.870003,73.223717
2017-06-13,79.860001,73.214554
2017-06-14,79.940002,73.287918
2017-06-15,79.910004,73.260406
2017-06-16,79.959999,73.306252
2017-06-19,79.870003,73.223717
2017-06-20,79.919998,73.269547
2017-06-21,79.910004,73.260406
2017-06-22,79.940002,73.287918
2017-06-23,79.970001,73.315422
2017-06-26,79.970001,73.315422
2017-06-27,79.870003,73.223717
2017-06-28,79.940002,73.287918
2017-06-29,79.870003,73.223717
2017-06-30,79.849998,73.20536
2017-07-03,79.68,73.147575
2017-07-05,79.690002,73.156746
2017-07-06,79.68,73.147575
